AG25 Bubble Dancer DLG by Mark Drela
 1.0000000     0.0002830
 0.9940900     0.0010154
 0.9820304     0.0026016
 0.9686485     0.0043914
 0.9548839     0.0062510
 0.9410615     0.0081136
 0.9272394     0.0099620
 0.9134226     0.0117866
 0.8996010     0.0135907
 0.8857796     0.0153710
 0.8719526     0.0171299
 0.8581199     0.0188671
 0.8442819     0.0205857
 0.8304482     0.0222825
 0.8166135     0.0239564
 0.8027763     0.0256073
 0.7889431     0.0272336
 0.7751077     0.0288327
 0.7612689     0.0304071
 0.7474357     0.0319524
 0.7335963     0.0334690
 0.7197555     0.0349576
 0.7059158     0.0364158
 0.6920754     0.0378431
 0.6782355     0.0392375
 0.6643955     0.0405984
 0.6505592     0.0419229
 0.6367213     0.0432096
 0.6228831     0.0444578
 0.6090434     0.0456659
 0.5952010     0.0468345
 0.5813595     0.0479615
 0.5675159     0.0490466
 0.5536732     0.0500881
 0.5398289     0.0510851
 0.5259853     0.0520369
 0.5121445     0.0529407
 0.4982997     0.0537960
 0.4844563     0.0546028
 0.4706162     0.0553576
 0.4567747     0.0560603
 0.4429368     0.0567086
 0.4291011     0.0573009
 0.4152700     0.0578342
 0.4014404     0.0583072
 0.3876167     0.0587174
 0.3737984     0.0590616
 0.3599836     0.0593378
 0.3461789     0.0595434
 0.3323847     0.0596725
 0.3185996     0.0597231
 0.3048276     0.0596883
 0.2910623     0.0595678
 0.2773223     0.0593533
 0.2635942     0.0590395
 0.2498897     0.0586207
 0.2362074     0.0580894
 0.2225521     0.0574387
 0.2089271     0.0566603
 0.1953400     0.0557454
 0.1817950     0.0546823
 0.1683007     0.0534612
 0.1548707     0.0520657
 0.1415019     0.0504829
 0.1282297     0.0486963
 0.1150597     0.0466830
 0.1020228     0.0444215
 0.0891537     0.0418831
 0.0764903     0.0390360
 0.0641000     0.0358471
 0.0520777     0.0322795
 0.0405752     0.0283046
 0.0298787     0.0239372
 0.0204899     0.0193239
 0.0131109     0.0148858
 0.0080175     0.0110967
 0.0047264     0.0080735
 0.0026027     0.0056378
 0.0012243     0.0036026
 0.0003755     0.0018269
 0.0000118     0.0002393
 0.0001665    -0.0012564
 0.0009645    -0.0027673
 0.0024254    -0.0041851
 0.0045855    -0.0055831
 0.0076977    -0.0070714
 0.0123663    -0.0087647
 0.0194770    -0.0107054
 0.0293594    -0.0127038
 0.0410877    -0.0144421
 0.0537410    -0.0158355
 0.0667923    -0.0169104
 0.0800845    -0.0177203
 0.0935357    -0.0183165
 0.1070969    -0.0187374
 0.1207359    -0.0190140
 0.1344241    -0.0191653
 0.1481595    -0.0192086
 0.1619236    -0.0191585
 0.1757091    -0.0190226
 0.1895243    -0.0188113
 0.2033590    -0.0185353
 0.2172064    -0.0182005
 0.2310680    -0.0178126
 0.2449448    -0.0173773
 0.2588324    -0.0169016
 0.2727303    -0.0163880
 0.2866477    -0.0158442
 0.3005710    -0.0152763
 0.3144992    -0.0146853
 0.3284350    -0.0140751
 0.3423788    -0.0134479
 0.3563306    -0.0128085
 0.3702867    -0.0121583
 0.3842519    -0.0115009
 0.3982202    -0.0108387
 0.4121932    -0.0101734
 0.4261653    -0.0095073
 0.4401376    -0.0088435
 0.4541040    -0.0081824
 0.4680617    -0.0075291
 0.4820181    -0.0068843
 0.4959749    -0.0062492
 0.5099271    -0.0056231
 0.5238713    -0.0050111
 0.5378180    -0.0044129
 0.5517644    -0.0038286
 0.5657032    -0.0032594
 0.5796406    -0.0027094
 0.5935788    -0.0021762
 0.6075120    -0.0016632
 0.6214446    -0.0011703
 0.6353744    -0.0006995
 0.6493047    -0.0002507
 0.6632313     0.0001748
 0.6771602     0.0005761
 0.6910872     0.0009542
 0.7050152     0.0013070
 0.7189444     0.0016365
 0.7328695     0.0019405
 0.7467976     0.0022194
 0.7607127     0.0024716
 0.7746272     0.0026914
 0.7885386     0.0028819
 0.8024374     0.0030367
 0.8163278     0.0031532
 0.8302143     0.0032274
 0.8440872     0.0032583
 0.8579505     0.0032381
 0.8718081     0.0031670
 0.8856473     0.0030390
 0.8994692     0.0028475
 0.9132888     0.0025877
 0.9270963     0.0022608
 0.9408911     0.0018591
 0.9546725     0.0013829
 0.9684433     0.0008351
 0.9818060     0.0002369
 0.9940169    -0.0003723
 1.0000000    -0.0006800
