AG14
 1.0000000     0.0004780
 0.9942152     0.0010498
 0.9819539     0.0022965
 0.9686910     0.0036119
 0.9550577     0.0049331
 0.9414469     0.0062092
 0.9277823     0.0074566
 0.9141166     0.0086793
 0.9004435     0.0098760
 0.8867520     0.0110541
 0.8730550     0.0122167
 0.8593505     0.0133658
 0.8456426     0.0145036
 0.8319337     0.0156296
 0.8182232     0.0167445
 0.8045095     0.0178485
 0.7907962     0.0189426
 0.7770850     0.0200245
 0.7633680     0.0210958
 0.7496587     0.0221556
 0.7359465     0.0232008
 0.7222325     0.0242350
 0.7085232     0.0252541
 0.6948109     0.0262593
 0.6810993     0.0272497
 0.6673893     0.0282250
 0.6536791     0.0291833
 0.6399685     0.0301258
 0.6262596     0.0310502
 0.6125459     0.0319579
 0.5988401     0.0328474
 0.5851300     0.0337160
 0.5714223     0.0345667
 0.5577147     0.0353944
 0.5440054     0.0362034
 0.5303004     0.0369882
 0.5165949     0.0377512
 0.5028905     0.0384883
 0.4891843     0.0392026
 0.4754874     0.0398887
 0.4617839     0.0405472
 0.4480883     0.0411777
 0.4343939     0.0417753
 0.4207013     0.0423421
 0.4070122     0.0428731
 0.3933281     0.0433692
 0.3796512     0.0438235
 0.3659717     0.0442381
 0.3523064     0.0446078
 0.3386437     0.0449288
 0.3249911     0.0451991
 0.3113456     0.0454128
 0.2977075     0.0455687
 0.2840834     0.0456601
 0.2704664     0.0456837
 0.2568684     0.0456340
 0.2432824     0.0455036
 0.2297146     0.0452889
 0.2161695     0.0449798
 0.2026468     0.0445704
 0.1891591     0.0440491
 0.1756988     0.0434052
 0.1622813     0.0426296
 0.1489195     0.0417049
 0.1356083     0.0406148
 0.1223681     0.0393445
 0.1092158     0.0378710
 0.0961774     0.0361709
 0.0832940     0.0342110
 0.0706068     0.0319528
 0.0581970     0.0293524
 0.0461884     0.0263579
 0.0347874     0.0229206
 0.0243729     0.0190418
 0.0156103     0.0149124
 0.0092276     0.0110499
 0.0051987     0.0079084
 0.0027320     0.0054216
 0.0012162     0.0034034
 0.0003267     0.0016570
 0.0000018     0.0001268
 0.0002567    -0.0013512
 0.0012527    -0.0027784
 0.0029966    -0.0040393
 0.0056413    -0.0052676
 0.0097305    -0.0066070
 0.0163476    -0.0081050
 0.0261288    -0.0095544
 0.0379775    -0.0106727
 0.0506741    -0.0114096
 0.0637508    -0.0118416
 0.0770393    -0.0120452
 0.0904552    -0.0120778
 0.1039529    -0.0119767
 0.1175101    -0.0117703
 0.1311113    -0.0114792
 0.1447500    -0.0111211
 0.1584123    -0.0107098
 0.1720957    -0.0102542
 0.1857980    -0.0097640
 0.1995139    -0.0092462
 0.2132422    -0.0087068
 0.2269847    -0.0081516
 0.2407301    -0.0075858
 0.2544853    -0.0070102
 0.2682463    -0.0064316
 0.2820043    -0.0058495
 0.2957689    -0.0052683
 0.3095292    -0.0046881
 0.3232869    -0.0041130
 0.3370453    -0.0035427
 0.3507929    -0.0029798
 0.3645418    -0.0024277
 0.3782871    -0.0018846
 0.3920240    -0.0013559
 0.4057609    -0.0008419
 0.4194955    -0.0003440
 0.4332217     0.0001357
 0.4469518     0.0005947
 0.4606791     0.0010356
 0.4744009     0.0014533
 0.4881260     0.0018493
 0.5018477     0.0022222
 0.5155746     0.0025723
 0.5292955     0.0029003
 0.5430162     0.0032023
 0.5567419     0.0034815
 0.5704633     0.0037366
 0.5841859     0.0039668
 0.5979115     0.0041731
 0.6116325     0.0043554
 0.6253566     0.0045117
 0.6390828     0.0046452
 0.6528054     0.0047536
 0.6665343     0.0048382
 0.6802574     0.0048997
 0.6939832     0.0049353
 0.7077126     0.0049490
 0.7214378     0.0049387
 0.7351631     0.0049045
 0.7488923     0.0048463
 0.7626187     0.0047662
 0.7763441     0.0046612
 0.7900694     0.0045331
 0.8037944     0.0043801
 0.8175188     0.0042042
 0.8312380     0.0040024
 0.8449623     0.0037755
 0.8586829     0.0035247
 0.8724029     0.0032480
 0.8861200     0.0029464
 0.8998388     0.0026177
 0.9135570     0.0022651
 0.9272720     0.0018857
 0.9409888     0.0014812
 0.9546934     0.0010502
 0.9684086     0.0005954
 0.9817949     0.0001303
 0.9941849    -0.0002960
 1.0000000    -0.0004780
